[filetype:logbook]
Timestamp;Log level;Log message
2024-11-07 10:14:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:16:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:18:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:20:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:22:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:24:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:26:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:28:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:30:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:32:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:34:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:36:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:38:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:40:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:42:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:44:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:46:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:48:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:50:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:52:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:54:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:56:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 10:58:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:00:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:02:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:04:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:06:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:08:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:10:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:12:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:14:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:16:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:18:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:20:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:22:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:24:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:26:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:28:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:30:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:32:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:34:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:36:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:38:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:40:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:42:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:44:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:46:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:48:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:50:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:52:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:54:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:56:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 11:58:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:00:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:02:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:04:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:06:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:08:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:10:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:12:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:14:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:16:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:18:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:20:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:22:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:24:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:26:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:28:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:30:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:32:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:34:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:36:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:38:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:40:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:42:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:44:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:46:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:48:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:50:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:52:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:54:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:56:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 12:58:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:00:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:02:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:04:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:06:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:08:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:10:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:12:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:14:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:16:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:18:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:20:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:22:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:24:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:26:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:28:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:30:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:32:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:34:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:36:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:38:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:40:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:42:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:44:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:46:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:48:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:50:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:52:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:54:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:56:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 13:58:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 14:00:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 14:02:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 14:04:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 14:06:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 14:08:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 14:10:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 14:12:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 14:14:08;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 14:16:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
2024-11-07 14:18:07;CRITICAL;CRESTHelper::Get(): curl_easy_perform() failed (url= rest_tcp://https/192.168.42.10:443, name= restTcp, start_url= https://192.168.42.10:443/api/v1.0/Login ret= Couldn't connect to server (0).
