Timestamp;PannoniaShrimp;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 24400210;spec 24400210;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;cond 22371200;cond 22371200;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;Luftdruck;Luftdruck;ise 24181400;ise 24181400;ise 20251300;ise 20251300;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;spec 24400210;spec 24400210
2025-02-20 01:28:00;Ok 0x0000;20.87;Ok 0x0000.0000.0000.0000;24.72;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;2.98;Ok 0x0000.0000.0000.0000;13.14;Ok 0x0000.0000.0000.0000;13.35;Ok 0x0000.0000.0000.0000;4.07;Ok 0x0000.0000.0000.0000;4.28;Ok 0x0000.0000;0.184;Ok 0x0000.0000.0000.0000;0.078;Ok 0x0000.0000;23928;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.59;Ok 0x0000.0000.0000.0000;112.2;Ok 0x0000.0000.0000.0000;18.00;Ok 0x0000.0000.0000.0000;33.16;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;19.14;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.8;Ok 0x0000.0000.0000.0000;112.2;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 01:30:00;Ok 0x0000;20.92;Ok 0x0000.0000.0000.0000;24.61;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;2.62;Ok 0x0000.0000.0000.0000;13.14;Ok 0x0000.0000.0000.0000;13.33;Ok 0x0000.0000.0000.0000;3.63;Ok 0x0000.0000.0000.0000;4.20;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.077;Ok 0x0000.0000;23940;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.57;Ok 0x0000.0000.0000.0000;110.1;Ok 0x0000.0000.0000.0000;18.01;Ok 0x0000.0000.0000.0000;33.11;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.14;Ok 0x0000.0000.0000.0000;18.21;Ok 0x0000.0000.0000.0000;0.76;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.8;Ok 0x0000.0000.0000.0000;110.1;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000
2025-02-20 01:32:00;Ok 0x0000;21.16;Ok 0x0000.0000.0000.0000;24.62;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;2.86;Ok 0x0000.0000.0000.0000;13.16;Ok 0x0000.0000.0000.0000;13.34;Ok 0x0000.0000.0000.0000;3.57;Ok 0x0000.0000.0000.0000;4.13;Ok 0x0000.0000;0.119;Ok 0x0000.0000.0000.0000;0.081;Ok 0x0000.0000;23935;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.57;Ok 0x0000.0000.0000.0000;110.2;Ok 0x0000.0000.0000.0000;18.01;Ok 0x0000.0000.0000.0000;33.11;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;18.14;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.8;Ok 0x0000.0000.0000.0000;110.2;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000
2025-02-20 01:34:00;Ok 0x0000;20.98;Ok 0x0000.0000.0000.0000;24.68;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;3.03;Ok 0x0000.0000.0000.0000;13.10;Ok 0x0000.0000.0000.0000;13.34;Ok 0x0000.0000.0000.0000;4.33;Ok 0x0000.0000.0000.0000;4.08;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.073;Ok 0x0000.0000;23937;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.59;Ok 0x0000.0000.0000.0000;111.5;Ok 0x0000.0000.0000.0000;18.01;Ok 0x0000.0000.0000.0000;33.16;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.17;Ok 0x0000.0000.0000.0000;18.40;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.9;Ok 0x0000.0000.0000.0000;111.5;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000
2025-02-20 01:36:00;Ok 0x0000;20.71;Ok 0x0000.0000.0000.0000;24.59;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;2.77;Ok 0x0000.0000.0000.0000;13.12;Ok 0x0000.0000.0000.0000;13.33;Ok 0x0000.0000.0000.0000;3.37;Ok 0x0000.0000.0000.0000;4.04;Ok 0x0000.0000;0.178;Ok 0x0000.0000.0000.0000;0.077;Ok 0x0000.0000;23933;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.62;Ok 0x0000.0000.0000.0000;118.9;Ok 0x0000.0000.0000.0000;18.01;Ok 0x0000.0000.0000.0000;33.08;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.10;Ok 0x0000.0000.0000.0000;18.65;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;63.0;Ok 0x0000.0000.0000.0000;118.9;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000
2025-02-20 01:38:00;Ok 0x0000;20.88;Ok 0x0000.0000.0000.0000;24.64;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;3.09;Ok 0x0000.0000.0000.0000;13.11;Ok 0x0000.0000.0000.0000;13.33;Ok 0x0000.0000.0000.0000;3.70;Ok 0x0000.0000.0000.0000;4.01;Ok 0x0000.0000;0.111;Ok 0x0000.0000.0000.0000;0.080;Ok 0x0000.0000;23948;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.63;Ok 0x0000.0000.0000.0000;126.9;Ok 0x0000.0000.0000.0000;18.02;Ok 0x0000.0000.0000.0000;33.10;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.17;Ok 0x0000.0000.0000.0000;18.92;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;63.0;Ok 0x0000.0000.0000.0000;126.9;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000
2025-02-20 01:40:00;Ok 0x0000;21.00;Ok 0x0000.0000.0000.0000;24.62;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;2.88;Ok 0x0000.0000.0000.0000;13.14;Ok 0x0000.0000.0000.0000;13.34;Ok 0x0000.0000.0000.0000;3.24;Ok 0x0000.0000.0000.0000;3.96;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.083;Ok 0x0000.0000;23944;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.64;Ok 0x0000.0000.0000.0000;133.5;Ok 0x0000.0000.0000.0000;18.02;Ok 0x0000.0000.0000.0000;33.06;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.19;Ok 0x0000.0000.0000.0000;18.47;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.74;Ok 0x0000.0000.0000.0000;63.0;Ok 0x0000.0000.0000.0000;133.5;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000
2025-02-20 01:42:00;Ok 0x0000;20.97;Ok 0x0000.0000.0000.0000;24.60;Ok 0x0000.0000.0000.0000;2.68;Ok 0x0000.0000.0000.0000;2.79;Ok 0x0000.0000.0000.0000;13.13;Ok 0x0000.0000.0000.0000;13.33;Ok 0x0000.0000.0000.0000;3.89;Ok 0x0000.0000.0000.0000;3.90;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.077;Ok 0x0000.0000;23956;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.63;Ok 0x0000.0000.0000.0000;138.2;Ok 0x0000.0000.0000.0000;18.03;Ok 0x0000.0000.0000.0000;33.04;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.19;Ok 0x0000.0000.0000.0000;18.50;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.9;Ok 0x0000.0000.0000.0000;138.2;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 01:44:00;Ok 0x0000;21.02;Ok 0x0000.0000.0000.0000;24.60;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;2.74;Ok 0x0000.0000.0000.0000;13.15;Ok 0x0000.0000.0000.0000;13.33;Ok 0x0000.0000.0000.0000;3.32;Ok 0x0000.0000.0000.0000;3.83;Ok 0x0000.0000;0.169;Ok 0x0000.0000.0000.0000;0.072;Ok 0x0000.0000;23959;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.61;Ok 0x0000.0000.0000.0000;140.5;Ok 0x0000.0000.0000.0000;18.03;Ok 0x0000.0000.0000.0000;33.10;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.14;Ok 0x0000.0000.0000.0000;17.75;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.8;Ok 0x0000.0000.0000.0000;140.5;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 01:46:00;Ok 0x0000;20.92;Ok 0x0000.0000.0000.0000;24.56;Ok 0x0000.0000.0000.0000;2.69;Ok 0x0000.0000.0000.0000;2.89;Ok 0x0000.0000.0000.0000;13.11;Ok 0x0000.0000.0000.0000;13.33;Ok 0x0000.0000.0000.0000;4.33;Ok 0x0000.0000.0000.0000;3.78;Ok 0x0000.0000;0.238;Ok 0x0000.0000.0000.0000;0.079;Ok 0x0000.0000;23963;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.60;Ok 0x0000.0000.0000.0000;137.9;Ok 0x0000.0000.0000.0000;18.03;Ok 0x0000.0000.0000.0000;33.06;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;18.55;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.8;Ok 0x0000.0000.0000.0000;137.9;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.9;Ok 0x0000.0000.0000.0000
2025-02-20 01:48:00;Ok 0x0000;20.90;Ok 0x0000.0000.0000.0000;24.59;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;2.68;Ok 0x0000.0000.0000.0000;13.12;Ok 0x0000.0000.0000.0000;13.33;Ok 0x0000.0000.0000.0000;3.59;Ok 0x0000.0000.0000.0000;3.69;Ok 0x0000.0000;0.326;Ok 0x0000.0000.0000.0000;0.090;Ok 0x0000.0000;23961;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.60;Ok 0x0000.0000.0000.0000;137.2;Ok 0x0000.0000.0000.0000;18.03;Ok 0x0000.0000.0000.0000;33.07;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.17;Ok 0x0000.0000.0000.0000;18.72;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.8;Ok 0x0000.0000.0000.0000;137.2;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 01:50:00;Ok 0x0000;21.10;Ok 0x0000.0000.0000.0000;24.61;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;2.80;Ok 0x0000.0000.0000.0000;13.09;Ok 0x0000.0000.0000.0000;13.33;Ok 0x0000.0000.0000.0000;4.80;Ok 0x0000.0000.0000.0000;3.65;Ok 0x0000.0000;0.080;Ok 0x0000.0000.0000.0000;0.101;Ok 0x0000.0000;23964;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.60;Ok 0x0000.0000.0000.0000;136.7;Ok 0x0000.0000.0000.0000;18.03;Ok 0x0000.0000.0000.0000;33.09;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;18.35;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.8;Ok 0x0000.0000.0000.0000;136.7;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 01:52:00;Ok 0x0000;20.95;Ok 0x0000.0000.0000.0000;24.61;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;2.81;Ok 0x0000.0000.0000.0000;13.12;Ok 0x0000.0000.0000.0000;13.33;Ok 0x0000.0000.0000.0000;3.64;Ok 0x0000.0000.0000.0000;3.66;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.102;Ok 0x0000.0000;23970;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.62;Ok 0x0000.0000.0000.0000;139.0;Ok 0x0000.0000.0000.0000;18.04;Ok 0x0000.0000.0000.0000;33.08;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;18.29;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.9;Ok 0x0000.0000.0000.0000;139.0;Ok 0x0000.0000.0000.0000;20.3;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 01:54:00;Ok 0x0000;20.80;Ok 0x0000.0000.0000.0000;24.63;Ok 0x0000.0000.0000.0000;2.74;Ok 0x0000.0000.0000.0000;2.51;Ok 0x0000.0000.0000.0000;13.14;Ok 0x0000.0000.0000.0000;13.33;Ok 0x0000.0000.0000.0000;3.59;Ok 0x0000.0000.0000.0000;3.67;Ok 0x0000.0000;0.249;Ok 0x0000.0000.0000.0000;0.103;Ok 0x0000.0000;23970;Ok 0x0000.0000.0000.0000;8.04;Ok 0x0000.0000.0000.0000;6.60;Ok 0x0000.0000.0000.0000;142.7;Ok 0x0000.0000.0000.0000;18.04;Ok 0x0000.0000.0000.0000;33.12;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;18.49;Ok 0x0000.0000.0000.0000;0.76;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.8;Ok 0x0000.0000.0000.0000;142.7;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 01:56:00;Ok 0x0000;20.92;Ok 0x0000.0000.0000.0000;24.59;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;3.08;Ok 0x0000.0000.0000.0000;13.15;Ok 0x0000.0000.0000.0000;13.33;Ok 0x0000.0000.0000.0000;3.88;Ok 0x0000.0000.0000.0000;3.67;Ok 0x0000.0000;0.097;Ok 0x0000.0000.0000.0000;0.105;Ok 0x0000.0000;23972;Ok 0x0000.0000.0000.0000;8.03;Ok 0x0000.0000.0000.0000;6.60;Ok 0x0000.0000.0000.0000;141.1;Ok 0x0000.0000.0000.0000;18.04;Ok 0x0000.0000.0000.0000;33.14;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.10;Ok 0x0000.0000.0000.0000;18.28;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.7;Ok 0x0000.0000.0000.0000;141.1;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 01:58:00;Ok 0x0000;21.10;Ok 0x0000.0000.0000.0000;24.62;Ok 0x0000.0000.0000.0000;2.69;Ok 0x0000.0000.0000.0000;2.99;Ok 0x0000.0000.0000.0000;13.12;Ok 0x0000.0000.0000.0000;13.34;Ok 0x0000.0000.0000.0000;4.59;Ok 0x0000.0000.0000.0000;3.69;Ok 0x0000.0000;0.009;Ok 0x0000.0000.0000.0000;0.103;Ok 0x0000.0000;23965;Ok 0x0000.0000.0000.0000;8.03;Ok 0x0000.0000.0000.0000;6.59;Ok 0x0000.0000.0000.0000;137.8;Ok 0x0000.0000.0000.0000;18.04;Ok 0x0000.0000.0000.0000;33.09;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.18;Ok 0x0000.0000.0000.0000;18.11;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.7;Ok 0x0000.0000.0000.0000;137.8;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 02:00:00;Ok 0x0000;20.79;Ok 0x0000.0000.0000.0000;24.59;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;3.12;Ok 0x0000.0000.0000.0000;13.14;Ok 0x0000.0000.0000.0000;13.34;Ok 0x0000.0000.0000.0000;3.02;Ok 0x0000.0000.0000.0000;3.71;Ok 0x0000.0000;0.005;Ok 0x0000.0000.0000.0000;0.104;Ok 0x0000.0000;23968;Ok 0x0000.0000.0000.0000;8.03;Ok 0x0000.0000.0000.0000;6.57;Ok 0x0000.0000.0000.0000;135.3;Ok 0x0000.0000.0000.0000;18.04;Ok 0x0000.0000.0000.0000;33.14;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;0.12;Ok 0x0000.0000.0000.0000;18.00;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.6;Ok 0x0000.0000.0000.0000;135.3;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 02:02:00;Ok 0x0000;21.01;Ok 0x0000.0000.0000.0000;24.64;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;2.99;Ok 0x0000.0000.0000.0000;13.12;Ok 0x0000.0000.0000.0000;13.34;Ok 0x0000.0000.0000.0000;4.22;Ok 0x0000.0000.0000.0000;3.76;Ok 0x0000.0000;0.175;Ok 0x0000.0000.0000.0000;0.095;Ok 0x0000.0000;23965;Ok 0x0000.0000.0000.0000;8.03;Ok 0x0000.0000.0000.0000;6.57;Ok 0x0000.0000.0000.0000;133.1;Ok 0x0000.0000.0000.0000;18.04;Ok 0x0000.0000.0000.0000;33.09;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.16;Ok 0x0000.0000.0000.0000;18.43;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.7;Ok 0x0000.0000.0000.0000;133.1;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 02:04:00;Ok 0x0000;20.93;Ok 0x0000.0000.0000.0000;24.59;Ok 0x0000.0000.0000.0000;2.69;Ok 0x0000.0000.0000.0000;3.02;Ok 0x0000.0000.0000.0000;13.13;Ok 0x0000.0000.0000.0000;13.33;Ok 0x0000.0000.0000.0000;4.63;Ok 0x0000.0000.0000.0000;3.80;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.087;Ok 0x0000.0000;23978;Ok 0x0000.0000.0000.0000;8.03;Ok 0x0000.0000.0000.0000;6.57;Ok 0x0000.0000.0000.0000;133.8;Ok 0x0000.0000.0000.0000;18.05;Ok 0x0000.0000.0000.0000;33.13;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.30;Ok 0x0000.0000.0000.0000;18.34;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.6;Ok 0x0000.0000.0000.0000;133.8;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 02:06:00;Ok 0x0000;20.94;Ok 0x0000.0000.0000.0000;24.65;Ok 0x0000.0000.0000.0000;2.69;Ok 0x0000.0000.0000.0000;2.88;Ok 0x0000.0000.0000.0000;13.16;Ok 0x0000.0000.0000.0000;13.35;Ok 0x0000.0000.0000.0000;3.37;Ok 0x0000.0000.0000.0000;3.86;Ok 0x0000.0000;0.173;Ok 0x0000.0000.0000.0000;0.092;Ok 0x0000.0000;23968;Ok 0x0000.0000.0000.0000;8.03;Ok 0x0000.0000.0000.0000;6.56;Ok 0x0000.0000.0000.0000;131.3;Ok 0x0000.0000.0000.0000;18.04;Ok 0x0000.0000.0000.0000;33.12;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;18.15;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.6;Ok 0x0000.0000.0000.0000;131.3;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
2025-02-20 02:08:00;Ok 0x0000;21.10;Ok 0x0000.0000.0000.0000;24.55;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;3.28;Ok 0x0000.0000.0000.0000;13.14;Ok 0x0000.0000.0000.0000;13.34;Ok 0x0000.0000.0000.0000;4.29;Ok 0x0000.0000.0000.0000;3.91;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.092;Ok 0x0000.0000;23965;Ok 0x0000.0000.0000.0000;8.03;Ok 0x0000.0000.0000.0000;6.54;Ok 0x0000.0000.0000.0000;126.1;Ok 0x0000.0000.0000.0000;18.04;Ok 0x0000.0000.0000.0000;33.15;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.16;Ok 0x0000.0000.0000.0000;18.52;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.73;Ok 0x0000.0000.0000.0000;62.5;Ok 0x0000.0000.0000.0000;126.1;Ok 0x0000.0000.0000.0000;20.2;Ok 0x0000.0000.0000.0000;20.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;19.8;Ok 0x0000.0000.0000.0000
